Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;De 6h à 10h;523
PARIS-EST;87113001;DIM;2023-11-19;2023;P;P;Après 20h;2825
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;Avant 6h;8
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;Avant 6h;77
PARIS-GARE-DE-LYON;87686030;SAM;2024-02-03;2024;D;D;De 16h à 20h;16966
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;De 10h à 16h;88
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;De 6h à 10h;791
PARIS-GARE-DE-LYON;87686030;DIM;2024-03-03;2024;D;D;De 10h à 16h;14560
MAULE;87381723;SAM;2023-11-18;2023;N;N;Après 20h;14
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;De 16h à 20h;574
PARIS-GARE-DE-LYON;87686030;JOB;2023-11-14;2023;R;R;De 16h à 20h;14965
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 6h à 10h;57
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;De 10h à 16h;1791
PARIS-GARE-DE-LYON;87686030;JOB;2024-05-03;2024;D;D;De 10h à 16h;16618
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 10h à 16h;125
COMPANS;87272047;DIM;2023-11-19;2023;K;K;Après 20h;1
PARIS-GARE-DU-NORD;87271031;SAM;2019-03-16;2019;B;B;De 10h à 16h;38808
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 6h à 10h;233
COMPANS;87272047;DIM;2023-11-19;2023;K;K;De 16h à 20h;7
PARIS-GARE-DU-NORD;87271031;SAM;2023-11-18;2023;H;H;Après 20h;11677
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 10h à 16h;292
COMPANS;87272047;JOB;2023-11-14;2023;K;K;De 10h à 16h;7
PARIS-GARE-DU-NORD;87271031;SAM;2023-11-18;2023;H;H;De 10h à 16h;15797
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 16h à 20h;136
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;De 10h à 16h;1917
PARIS-GARE-DU-NORD;87271031;SAM;2023-11-18;2023;K;K;Après 20h;192
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;Avant 6h;9
CONFLANS-FIN-D'OISE;87381459;SAM;2022-11-19;2022;A;A;De 16h à 20h;964
PARIS-GARE-DU-NORD;87271031;SAM;2024-02-03;2024;D;D;De 10h à 16h;29568
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;614
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;Après 20h;195
PARIS-GARE-DU-NORD;87271031;DIM;2019-03-17;2019;B;B;Avant 6h;1244
MAURICE-AUDIN;87704270;JOB;2021-09-21;2021;T4;T4;Avant 6h;55
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;De 16h à 20h;570
PARIS-GARE-DU-NORD;87271031;DIM;2019-03-17;2019;B;B;De 10h à 16h;30986
MEAUX;87116103;SAM;2023-09-16;2023;P;P;De 16h à 20h;1249
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;De 10h à 16h;511
PARIS-GARE-DU-NORD;87271031;DIM;2019-03-17;2019;B;B;De 16h à 20h;28844
MEAUX;87116103;SAM;2023-11-18;2023;P;P;De 16h à 20h;1059
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;De 6h à 10h;137
PARIS-GARE-DU-NORD;87271031;DIM;2023-11-19;2023;H;H;Après 20h;7427
MEAUX;87116103;DIM;2023-11-19;2023;P;P;Avant 6h;223
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;De 6h à 10h;520
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;Avant 6h;291
MEAUX;87116103;JOB;2023-09-19;2023;P;P;De 16h à 20h;2674
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-23;2022;A;A;Après 20h;4
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;De 16h à 20h;21876
MELUN;87682005;DIM;2024-03-03;2024;D;D;De 10h à 16h;1621
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;J;J6;De 10h à 16h;811
PARIS-GARE-DU-NORD;87271031;JOB;2023-05-10;2023;B;B;Après 20h;7571
MELUN;87682005;JOB;2023-11-14;2023;R;R;Après 20h;829
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;Avant 6h;73
PARIS-GARE-DU-NORD;87271031;JOB;2023-10-10;2023;B;B;Avant 6h;794
MELUN;87682005;JOB;2023-11-14;2023;R;R;De 10h à 16h;3015
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 16h à 20h;892
PARIS-GARE-DU-NORD;87271031;JOB;2023-10-10;2023;B;B;De 6h à 10h;14406
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 10h à 16h;301
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;Avant 6h;35
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;H;H;Après 20h;12524
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 10h à 16h;275
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 6h à 10h;416
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;H;H;Avant 6h;457
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 16h à 20h;173
CONFLANS-SAINTE-HONORINE;87381897;JOB;2023-11-14;2023;J;J6;Après 20h;318
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;H;H;De 10h à 16h;15218
MENNECY;87681411;JOB;2024-12-03;2024;D;D;Avant 6h;48
CONFLANS-SAINTE-HONORINE;87381897;JOB;2023-11-14;2023;J;J6;De 10h à 16h;1536
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;K;K;Après 20h;465
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 16h à 20h;11
CONFLANS-SAINTE-HONORINE;87381897;JOB;2023-11-14;2023;J;J6;De 16h à 20h;1650
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;K;K;De 6h à 10h;631
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 6h à 10h;877
CONFLANS-SAINTE-HONORINE;87381897;JOB;2023-11-14;2023;J;J6;De 6h à 10h;3538
PARIS-MONTPARNASSE;87391003;SAM;2023-11-18;2023;N;N;Avant 6h;134
MERIEL;87276675;DIM;2023-11-19;2023;H;H;Avant 6h;7
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 6h à 10h;1981
PARIS-MONTPARNASSE;87391003;DIM;2023-11-19;2023;N;N;De 16h à 20h;6469
MERY-SUR-OISE;87276667;DIM;2023-11-19;2023;H;H;Avant 6h;14
CORBEIL-ESSONNES;87681007;DIM;2024-03-03;2024;D;D;Après 20h;1074
PARIS-MONTPARNASSE;87391003;DIM;2023-11-19;2023;N;N;De 6h à 10h;1567
MERY-SUR-OISE;87276667;JOB;2023-11-14;2023;H;H;Après 20h;42
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;De 16h à 20h;2795
PARIS-MONTPARNASSE;87391003;JOB;2023-11-14;2023;N;N;De 16h à 20h;18449
MEUDON;87393108;DIM;2023-11-19;2023;N;N;De 6h à 10h;91
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;De 6h à 10h;6704
PARIS-SAINT-LAZARE;87384008;SAM;2021-04-12;2021;J;J5;Après 20h;1536
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;Avant 6h;19
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;De 16h à 20h;1301
PARIS-SAINT-LAZARE;87384008;SAM;2021-04-12;2021;J;J5;De 10h à 16h;2258
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;De 10h à 16h;1362
COUILLY-SAINT-GERMAIN-QUINCY;87116731;SAM;2023-09-16;2023;P;P;Après 20h;18
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;J;J6;De 10h à 16h;7405
MEUDON-VAL-FLEURY;87393082;DIM;2017-04-23;2017;C;C;Après 20h;137
COUILLY-SAINT-GERMAIN-QUINCY;87116731;SAM;2023-09-16;2023;P;P;De 6h à 10h;13
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;L;L2;Après 20h;4665
MEUDON-VAL-FLEURY;87393082;JOB;2017-04-25;2017;C;C;Après 20h;183
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;Après 20h;5
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;L;L3;Après 20h;3554
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;Après 20h;53
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;Avant 6h;2
PARIS-SAINT-LAZARE;87384008;DIM;2021-05-12;2021;J;J5;Après 20h;980
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;De 16h à 20h;210
COUILLY-SAINT-GERMAIN-QUINCY;87116731;DIM;2023-09-17;2023;P;P;De 10h à 16h;36
PARIS-SAINT-LAZARE;87384008;DIM;2023-11-19;2023;L;L3;De 10h à 16h;3638
MEULAN-HARDRICOURT;87381830;DIM;2023-11-19;2023;J;J6;Après 20h;44
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;De 10h à 16h;40
